ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
151554,30116,1,Bullp,22,653404847,Musician,87520.66,7142.388333333332,0,5,1,4,"not specified,personal loan,credit-builder loan,payday loan",0,5,6.37,1,Good,1167.75,32.54548019,287,No,149.5993433095056,96.85373981,High_spent_Large_value_payments,686.1640165901983,Good
151578,1366,1,Marjas,24,95528820,Doctor,19765.86,1613.155,10,9,34,7,"credit-builder loan,mortgage loan,personal loan,mortgage loan,personal loan,not specified,home equity loan",17,24,23.47,11,Bad,4533.38,23.733299947226804,29,Yes,59.25746530598872,17.937230978820093,Low_spent_Small_value_payments,196.0466005912981,Standard
151590,17106,1,Whitey,14,115725613,Lawyer,39011.12,3014.9266666666667,8,7,28,6,"home equity loan,not specified,mortgage loan,mortgage loan,not specified,mortgage loan",35,21,6.93,6,Bad,1714.75,37.85179953298628,231,Yes,135.10818584904206,44.60710968998144,Low_spent_Small_value_payments,292.2204576440439,Standard
151626,21794,1,Katya Wachtelx,45,635997406,Scientist,9058.045,643.8370833333332,6,9,24,5,"payday loan,mortgage loan,mortgage loan,not specified,not specified",33,18,4.03,9,Bad,1338.74,39.00336653,233,Yes,28.629528192320343,25.69974363146768,Low_spent_Large_value_payments,260.6692968,Standard
151638,40981,1,Euanc,17,132613959,Architect,9122.945,758.2454166666665,7,5,29,8,"payday loan,credit-builder loan,mortgage loan,not specified,credit-builder loan,payday loan,payday loan,auto loan",40,20,28.55,11,Bad,4167.46,39.10215306007101,14,Yes,48.86460956535489,0,High_spent_Small_value_payments,234.74557315372527,Poor
151662,37204,1,Charliel,35,324226070,Scientist,67342.76,5327.8966666666665,6,10,23,5,"payday loan,payday loan,debt consolidation loan,student loan,not specified",18,18,9.24,12,Bad,4089.06,26.958937645849208,26,Yes,236.6128909443691,70.01593427708676,High_spent_Medium_value_payments,322.48461199906683,Poor
151674,27683,1,Pachymuthuh,28,684189943,Engineer,51324.82,4350.068333333334,7,3,11,1,student loan,22,13,7.49,8,Standard,138.16,34.040277462590126,211,Yes,28.735661767051905,86.88174842770455,High_spent_Medium_value_payments,563.3385369839564,Standard
151710,22801,1,Jed Horowitzo,40,529551041,Mechanic,7641.71,546.8091666666667,10,6,18,5,"payday loan,home equity loan,mortgage loan,student loan,personal loan",51,21,19.73,12,Bad,4273.06,22.160533919546403,116,Yes,29.29401702749149,11.514372219995456,Low_spent_Small_value_payments,291.4205869,Poor
151722,24064,1,Peterc,46,799202552,Entrepreneur,61369.36,5198.113333333334,0,6,11,4,"auto loan,payday loan,auto loan,not specified",9,9,2.68,0,Good,1063.89,39.21453261281876,272,No,158.6183573887039,43.38098840804729,Low_spent_Large_value_payments,153.86621455281838,Poor
151746,12349,1,Patrickr,43,592264117,Entrepreneur,17624.38,1483.6983333333335,7,9,26,7,"credit-builder loan,not specified,not specified,auto loan,student loan,home equity loan,credit-builder loan",38,20,6.92,6,Bad,1524,23.58782931575829,121,Yes,55.49103768,46.23129403615904,Low_spent_Medium_value_payments,305.1270507250466,Poor
151758,9706,1,Petee,29,730194290,Manager,20933.46,1857.455,7,5,27,3,"auto loan,personal loan,home equity loan",47,20,14.05,7,Standard,1665.01,41.11434037658916,101,Yes,52.2718447,32.738255793662624,Low_spent_Medium_value_payments,304.5389242858453,Standard
151770,41837,1,Michelex,37,397713346,Scientist,10127.625,872.96875,10,8,32,8,"credit-builder loan,student loan,auto loan,auto loan,mortgage loan,home equity loan,payday loan,personal loan",23,16,9.25,9,Bad,4673.99,34.05530213402758,105,NM,39.103704516487326,12.141997365882606,Low_spent_Small_value_payments,233.0071429586596,Poor
151806,41203,1,Sabac,36,2848699,Teacher,25573.07,1948.0891666666664,8,6,11,4,"auto loan,home equity loan,auto loan,payday loan",8,8,6.87,4,Good,477.2,27.49152123809502,208,No,52.24177407993625,34.35056767330566,Low_spent_Small_value_payments,340.4607951762552,Good
151830,41694,1,Jonathan Stempelq,36,720531819,Engineer,137672.12,11613.676666666664,6,7,7,2,"student loan,student loan",20,8,18.2,7,Standard,43.56,41.20102728,368,Yes,169.5553145193944,150.30257724570586,High_spent_Medium_value_payments,810.3347693337016,Standard
151842,48979,1,Technology Correspondentd,38,905145932,Teacher,42474.2,3658.5166666666655,2,3,8,4,"mortgage loan,auto loan,debt consolidation loan,credit-builder loan",24,6,10.57,4,Good,580.71,24.85893576853877,205,No,82.06622873153366,39.171890540797776,Low_spent_Small_value_payments,106.37556035578328,Poor
151866,46156,1,Bernie Woodallr,31,682859184,Media_Manager,16241.52,1548.46,9,9,23,6,"personal loan,debt consolidation loan,personal loan,debt consolidation loan,not specified,home equity loan",16,22,15.17,8,Bad,2410.41,28.75828103743665,73,Yes,71.89092068,74.72641241283867,Low_spent_Small_value_payments,298.2286669,Poor
151878,40803,1,Kirschbaumy,53,350614067,Lawyer,21009.425,1531.7854166666666,0,4,8,4,"auto loan,not specified,payday loan,not specified",10,5,1.43,2,Good,807.66,27.890896256132585,307,NM,35.310346499208485,28.83703546153052,Low_spent_Small_value_payments,247.64231688270652,Standard
151902,18881,1,Somasundaramf,26,943324567,Entrepreneur,39890.28,3561.19,3,5,15,6,"debt consolidation loan,personal loan,credit-builder loan,mortgage loan,credit-builder loan,mortgage loan",18,10,11.34,7,Standard,264.32,31.619785980109253,62,Yes,149.16438431597436,38.482725197071055,High_spent_Large_value_payments,397.7343045949333,Standard
151914,14460,1,Mousavizadehm,47,567830551,Accountant,121187.49,10010.9575,1,4,1,3,"not specified,credit-builder loan,student loan",1,3,10.5,2,Good,1077.16,37.99279314210893,388,NM,165.62420207261513,96.22476555349272,Low_spent_Medium_value_payments,119.60733030935992,Standard
151938,16281,1,Euan Rochav,27,155229607,Media_Manager,44423.16,3825.93,5,4,20,3,"auto loan,debt consolidation loan,payday loan",18,8,10.06,2,Standard,1149.63,33.61935739124875,328,No,57.48554837,29.087223472477824,High_spent_Medium_value_payments,429.2956586530233,Standard
151950,41951,1,Stephen Greyv,47,208840945,Scientist,33669.54,2341.1142527859306,5,6,3,2,"personal loan,auto loan",8,10,8.14,4,Good,741.68,34.184009105042485,325,No,54.036976998491184,41.93821317683374,High_spent_Medium_value_payments,411.2043098246752,Standard
151974,16417,1,Stephen Manganr,35,194653904,Architect,16587.02,1668.2516666666668,4,6,7,1,payday loan,10,8,6.21,2,Good,581.12,24.64774072996941,236,No,12.795844535206234,14.467560034921537,High_spent_Large_value_payments,359.2698604957393,Poor
151998,17316,1,Marius Zahariaw,31,601081884,Doctor,14530.755,1184.89625,8,7,7,4,"auto loan,personal loan,auto loan,mortgage loan",17,8,11.69,3,Standard,1279.24,25.52740484538964,346,Yes,28.4109398,11.503000903785672,High_spent_Large_value_payments,314.7337307268054,Standard
152010,45768,1,Lynnleyf,37,359618309,Accountant,28393.64,2076.1366666666668,6,6,31,7,"debt consolidation loan,mortgage loan,debt consolidation loan,debt consolidation loan,not specified,home equity loan,personal loan",46,22,8.48,9,Bad,2016.71,36.78349598005267,134,Yes,145.47549261096216,28.753326164499807,High_spent_Small_value_payments,253.66460876098705,Poor
152022,13099,1,Joshua Nhlapoe,14,221794519,Manager,35849.98,2823.498333333333,7,6,5,2,"student loan,student loan",13,11,19.49,4,Standard,1264.32,29.80177459148629,99,Yes,32.640074423516985,29.430206367697483,High_spent_Medium_value_payments,446.1165752265727,Standard
152034,34584,1,Alex ran,38,426073179,Journalist,34631.43,2845.9525,8,7,15,5,"mortgage loan,auto loan,mortgage loan,student loan,mortgage loan",17,15,13.16,4,Standard,568.94,30.288764396300632,152,Yes,139.89732386973935,31.536325281044174,High_spent_Medium_value_payments,301.82013143796934,Standard
152046,21895,1,Freifeldl,36,467313749,Lawyer,38681.04,3309.42,7,7,15,7,"personal loan,home equity loan,not specified,student loan,home equity loan,debt consolidation loan,debt consolidation loan",47,18,7.06,6,Bad,3442.38,35.76615503593932,98,Yes,188.32017093768195,45.549254769113176,High_spent_Medium_value_payments,322.86231606690177,Poor
152058,6151,1,Carstenc,54,967065986,Manager,26515.99,2083.665833333333,4,6,13,1,mortgage loan,19,16,1.11,3,Standard,1150.9,27.540117936346093,218,No,11.483824398464586,31.67193174123209,Low_spent_Medium_value_payments,407.4100034147519,Standard
152106,38352,1,Ingramz,23,412451812,Manager,105449.34,9012.445,2,4,3,3,"payday loan,not specified,mortgage loan",10,3,10.04,3,Good,427.68,41.52218793499423,321,No,157.36626106289816,107.54446898842336,High_spent_Large_value_payments,876.3337699486784,Good
152130,21233,1,Richard Leongo,34,90454457,Entrepreneur,14925.81,1101.8175,8,6,5,5,"debt consolidation loan,student loan,auto loan,credit-builder loan,credit-builder loan",19,11,7.23,8,Standard,781.33,36.710210900583306,119,Yes,61.78428162,35.87773091272803,Low_spent_Small_value_payments,227.0471705657911,Standard
152142,12250,1,Jonathan Spicerr,19,336199190,Developer,10281.435,1138.78625,5,8,20,6,"home equity loan,debt consolidation loan,not specified,home equity loan,debt consolidation loan,personal loan",21,11,14.64,12,Standard,1437.94,24.028851521012363,124,Yes,30.891790600312497,25.868648959793298,Low_spent_Large_value_payments,275.6991271342581,Standard
152154,41253,1,Strupczewskil,15,506455493,Entrepreneur,10179.645,556.30375,8,7,21,2,"credit-builder loan,mortgage loan",19,21,13.47,9,Standard,1762.12,32.44441457443956,86,Yes,11.06016285,22.275476545214712,Low_spent_Small_value_payments,312.2947356,Poor
152190,33470,1,Alistairt,30,590924796,Manager,41871.89,3764.3241666666654,2,4,4,4,"auto loan,home equity loan,mortgage loan,payday loan",4,10,7.51,1,Good,1268.9,36.899937273917686,343,No,73.09779734604358,68.60518241660647,High_spent_Small_value_payments,447.16947789504815,Standard
152226,50078,1,ernie Woodalld,15,650571884,Doctor,103351.98,8414.665,5,3,10,4,"debt consolidation loan,personal loan,credit-builder loan,payday loan",26,18,19.82,5,Standard,1442.03,32.88890538872128,121,NM,293.7265334245564,74.75471831495369,High_spent_Large_value_payments,712.9852482604902,Standard
152238,21640,1,Alsharifd,18,762797112,Scientist,43419.77,3321.314166666666,4,6,6,2,"student loan,personal loan",1,11,3.3,2,Good,158.54,31.92924868081387,374,No,53.41563972,31.555119465328136,Low_spent_Medium_value_payments,226.15270118133543,Good
152286,40453,1,Vlastelicao,27,49314091,Writer,18869.76,1697.4799999999998,10,7,16,9,"mortgage loan,credit-builder loan,debt consolidation loan,student loan,personal loan,credit-builder loan,auto loan,credit-builder loan,mortgage loan",53,23,24.11,7,Bad,4391.48,32.19802487052629,101,NM,127.69049245656866,20.060506803837217,Low_spent_Large_value_payments,264.5918056414841,Poor
152310,13093,1,Catherine Bremerl,18,272068424,Accountant,173303.68,14681.973333333332,1,2,12,3,"student loan,not specified,debt consolidation loan",15,10,11.8,4,Good,1150.8,34.88568599507456,235,No,288.8732904760589,102.07676311705522,High_spent_Medium_value_payments,1176.4364178375731,Good
152334,25043,1,Alwynx,26,95611141,Engineer,26178.22,2211.518333333333,5,5,7,7,"auto loan,mortgage loan,personal loan,credit-builder loan,not specified,credit-builder loan,mortgage loan",26,11,8.36,4,Standard,834.87,38.089213067265646,218,Yes,95.03722924979527,38.759533507551694,Low_spent_Small_value_payments,217.45276491141823,Standard
152346,29627,1,Nadia Damouniw,20,594652540,Accountant,70074,6105.5,3,3,19,6,"personal loan,not specified,payday loan,payday loan,student loan,student loan",9,8,8.9,7,Standard,494.25,38.86145617447377,73,Yes,258.68557722216764,67.91455095246984,Low_spent_Large_value_payments,458.6603514289714,Standard
152358,38745,1,Isabel Reynoldsm,22,123183750,Scientist,20389.3,1876.108333333333,7,4,11,4,"mortgage loan,credit-builder loan,not specified,not specified",10,9,10.45,0,Good,1136.37,33.69548539818268,314,No,48.44363927117564,23.537878214908236,Low_spent_Small_value_payments,248.97146067541453,Good
152370,43850,1,Reijib,18,808325129,Engineer,78570.28,6326.5233333333335,8,9,16,9,"mortgage loan,auto loan,personal loan,student loan,debt consolidation loan,auto loan,payday loan,credit-builder loan,credit-builder loan",52,23,1.69,8,Bad,2621.78,35.83422159108536,199,NM,378.2126617408138,79.44855176538636,High_spent_Large_value_payments,416.0644975064161,Poor
152382,8125,1,Jane Chungn,41,905878021,Writer,76881.84,6529.82,3,7,6,1,not specified,3,7,11.03,4,Good,257.87,42.64510112,327,No,61.44003646410442,51.02386516468886,High_spent_Medium_value_payments,724.3009950557359,Standard
152418,22680,1,Owolabib,26,172327436,Engineer,99469.74,8073.145,7,5,13,1,mortgage loan,18,11,12.67,0,Standard,30.1,40.15903009478636,309,Yes,60.01434231550136,76.07198360594447,High_spent_Small_value_payments,678.9811588060372,Standard
152430,14239,1,Brianl,54,566261035,Accountant,39161.2,3088.433333333333,2,4,5,2,"home equity loan,payday loan",11,4,0.56,0,Good,1344.45,38.923236333586274,249,No,42.11282356163925,70.37392057,High_spent_Small_value_payments,446.3565892035608,Poor
152442,19050,1,Harryi,45,582705609,Media_Manager,25462.29,2295.8575,8,6,17,7,"not specified,not specified,student loan,personal loan,debt consolidation loan,not specified,student loan",21,21,8.78,7,Standard,1189.3,30.394913635369267,70,Yes,95.32880068327248,17.170870661991795,Low_spent_Large_value_payments,269.85751510485096,Standard
152466,28079,1,Praveeng,34,603430891,Journalist,130076.8,10613.733333333334,4,3,10,3,"auto loan,auto loan,auto loan",19,14,10.43,0,Standard,6.49,26.71092692925751,343,No,302.0151708669257,181.13363918100904,Low_spent_Large_value_payments,51.21483239,Standard
152478,36201,1,Rebekahv,39,727112348,Manager,43494.82,3718.568333333333,6,7,8,1,auto loan,14,11,18.26,8,Standard,383.25,37.50659038463892,307,Yes,22.190443665292893,27.57412417614781,High_spent_Medium_value_payments,545.2421683888969,Standard
152490,29787,1,Axelx,44,516380624,Writer,43534.9,3758.908333333333,3,6,15,4,"payday loan,payday loan,not specified,debt consolidation loan",8,21,16.51,4,Standard,314.58,30.75195027,220,NM,100.40804469116692,32.25548384450069,Low_spent_Large_value_payments,256.21691930923095,Standard
152502,18135,1,Hornbyp,25,451664095,Developer,12500.36,788.6966666666667,6,4,18,1,not specified,26,16,12.34,4,Standard,1406.78,29.688099799705853,343,Yes,8.521817034400451,13.05535468864378,Low_spent_Large_value_payments,321.4712706252278,Standard
152514,15019,1,ernard Vaughany,43,347658366,Accountant,7755.295,590.2745833333332,6,5,24,4,"credit-builder loan,personal loan,credit-builder loan,student loan",52,12,16.35,12,Standard,2165.25,30.78396921,71,Yes,21.778277536180298,10.77323755774976,Low_spent_Small_value_payments,269.24974727326844,Poor
152526,18477,1,Alwyn Scottv,23,160775290,Architect,21488.17,1681.680833333333,4,4,7,3,"home equity loan,credit-builder loan,student loan",3,10,2.86,1,Good,553.06,39.18890694642817,212,No,42.4315122,10.941054733496662,High_spent_Medium_value_payments,311.82260343601075,Good
152538,35341,1,Laurence Frostz,33,76419633,Architect,44058.44,3541.536666666667,1,4,12,3,"home equity loan,home equity loan,payday loan",13,0,7.16,1,Good,837.88,40.64301586179025,394,No,84.46982019401578,75.00054994801506,Low_spent_Small_value_payments,444.3281447018584,Standard
152550,41413,1,Baker Sineadf,20,117694832,Media_Manager,22049.235,1764.43625,4,3,12,2,"credit-builder loan,student loan",1,1,4.75,4,Good,385.85,26.34727826314888,354,No,27.50533677409816,21.26069832446483,High_spent_Small_value_payments,318.1293511576648,Good
152562,20472,1,Dina Kyriakidout,16,144770427,Lawyer,15745.02,1048.085,5,6,17,5,"credit-builder loan,credit-builder loan,not specified,credit-builder loan,auto loan",21,9,19.33,8,Standard,828.56,27.32827978,225,Yes,34.166485216144515,23.86593037084216,High_spent_Small_value_payments,306.7760844130133,Standard
152574,23512,1,Flitterx,24,517123385,Mechanic,24436.53,1881.3775,8,6,1,1,mortgage loan,24,17,4.77,0,Standard,568.82,25.205310033738307,373,No,10.984017019383463,29.85380790376136,Low_spent_Medium_value_payments,321.7626282656433,Standard
152586,20727,1,Stanleyb,29,931833982,Developer,74008.84,6229.403333333333,9,7,32,5,"credit-builder loan,credit-builder loan,home equity loan,personal loan,mortgage loan",21,25,1.62,7,Bad,1548.55,39.17268344855629,178,Yes,170.4932849433328,99.07082904,High_spent_Large_value_payments,531.9967251892566,Poor
152598,15924,1,Amano,18,221595804,Engineer,139658.08,11915.173333333332,5,3,18,4,"payday loan,personal loan,auto loan,debt consolidation loan",27,13,19.24,8,Standard,593.72,35.550180284832514,61,Yes,233.4347253771573,105.92725039613268,High_spent_Medium_value_payments,1092.1553575600433,Standard
152622,7206,1,Philipo,22,955541229,Entrepreneur,60668.72,5310.7266666666665,3,7,2,1,student loan,16,8,0.6,2,Good,922.32,29.867908765962497,349,No,47.49675641,70.81053198611404,Low_spent_Large_value_payments,278.13130408536125,Standard
152634,8543,1,Yaoe,55,254631079,Architect,29764.37,2500.3641666666667,7,7,12,2,"mortgage loan,payday loan",12,10,18.35,0,Standard,1154.86,33.09902692,334,Yes,33.14699559,31.413657203260325,High_spent_Medium_value_payments,430.4143457456237,Standard
152694,25451,1,Somasundaramd,24,353928877,Architect,24723.63,2234.3025,5,5,18,1,auto loan,20,22,11.35,3,Standard,327.48,37.62674674112149,201,No,11.481054564783944,41.53507938933205,Low_spent_Large_value_payments,352.9117317095386,Standard
152706,22018,1,James Tophamy,14,878335924,Writer,15360.58,981.0483333333334,6,9,25,3,"personal loan,auto loan,personal loan",48,9,12.92,11,Standard,1521.43,33.21245804057193,140,Yes,20.753795710853176,27.44116243954751,High_spent_Small_value_payments,293.78048997579566,Poor
152718,37074,1,Tim Hepherf,27,46570897,Musician,29095.94,2582.6616666666664,5,3,17,4,"home equity loan,home equity loan,debt consolidation loan,personal loan",5,20,8.01,8,Standard,2510.12,33.33861523755607,76,Yes,53.56562746,28.58600007079632,Low_spent_Small_value_payments,239.04985640487385,Poor
152730,30739,1,Karenm,25,95394425,Lawyer,80094.96,6378.580000000001,7,5,34,7,"credit-builder loan,credit-builder loan,debt consolidation loan,credit-builder loan,personal loan,not specified,mortgage loan",14,16,5.12,6,Bad,2286.06,21.42296663015672,94,Yes,419.69447738041816,47.63910190719376,Low_spent_Medium_value_payments,130.59452611432056,Poor
152742,13150,1,Pomeroyn,34,971856951,Engineer,93345.76,7751.813333333333,5,7,16,4,"not specified,credit-builder loan,student loan,auto loan",7,12,8.17,4,Standard,1203.25,28.253214025000872,188,No,220.0988705,97.96563200533495,High_spent_Medium_value_payments,606.0015112338904,Standard
152778,19307,1,Emma Thomassonn,19,231669150,Developer,66484.36,5595.363333333334,3,3,26,3,"mortgage loan,payday loan,mortgage loan",19,18,18.77,8,Standard,1688,25.44391203383945,110,Yes,86.77099226007715,58.80975101065813,Low_spent_Small_value_payments,559.8933888175321,Poor
152790,16316,1,Dang,26,572357205,Media_Manager,75612.08,6401.006666666667,8,7,17,5,"student loan,student loan,home equity loan,student loan,auto loan",57,18,8.5,10,Bad,2312.82,34.21254200544045,207,Yes,226.10199438469016,60.06309048358664,Low_spent_Large_value_payments,136.52315529300614,Poor
152802,22989,1,Conor Humphriese,32,741731869,Musician,10009.905,646.15875,8,5,20,3,"not specified,not specified,auto loan",14,16,11.23,7,Standard,2616.31,29.850032687127303,165,Yes,23.94543338423418,28.109438146645605,Low_spent_Small_value_payments,280.9329331515951,Standard
152814,24112,1,Zahariae,18,403576898,Scientist,25122.47,1860.539166666667,4,4,16,4,"auto loan,payday loan,payday loan,home equity loan",12,17,19.68,7,Standard,1247.63,36.90542094553925,344,Yes,62.48455602427023,30.913525959606567,Low_spent_Medium_value_payments,257.9299197456037,Standard
152838,27684,1,enz,18,302414735,Teacher,80906.36,6990.196666666668,7,7,23,6,"mortgage loan,home equity loan,auto loan,mortgage loan,debt consolidation loan,personal loan",42,14,5.43,9,Bad,4841.43,24.76647977015247,104,Yes,403.48487748329705,113.14988791243566,Low_spent_Large_value_payments,250.22234990190552,Poor
152850,34251,1,Annikaf,21,291851125,Writer,68475.24,5488.27,7,8,32,5,"not specified,home equity loan,mortgage loan,debt consolidation loan,student loan",51,24,10.2,10,Bad,4116.64,35.981081737298524,165,NM,236.00841935933252,39.41679265597411,Low_spent_Large_value_payments,302.2678279873249,Poor
152874,43725,1,Martinneg,43,731228027,Media_Manager,37516.41,3252.3675000000007,0,3,3,1,auto loan,18,5,6.88,3,Good,645.33,29.89452471176056,381,No,18.97557469295694,56.06370682963559,High_spent_Large_value_payments,488.1236077557432,Standard
152922,24566,1,Tom Berginf,30,969048576,Scientist,15450.44,1115.5366666666666,10,8,15,9,"student loan,mortgage loan,mortgage loan,personal loan,credit-builder loan,credit-builder loan,not specified,payday loan,personal loan",44,18,2.27,8,Bad,2520.24,35.22320953387297,125,Yes,109.01623084429043,23.07312206124537,High_spent_Small_value_payments,203.43943069008992,Poor
152934,42069,1,Lesley Wroughtony,34,458308277,Doctor,112745.76,9193.48,3,7,2,3,"debt consolidation loan,mortgage loan,auto loan",8,3,4.27,2,Good,335.69,31.08490539085588,190,No,188.18543690160345,62.54126514049225,Low_spent_Small_value_payments,278.3670937155558,Standard
152970,1225,1,Cyril Altmeyery,18,516337752,Musician,72629.94,6319.495,5,5,3,1,not specified,14,13,11.83,1,Standard,1496.66,41.14040871072064,310,No,37.70912711725008,41.47112267773816,High_spent_Large_value_payments,747.0871622273779,Standard
152982,29468,1,Mariyan,43,831784559,Journalist,19852.09,1654.3408333333334,10,8,34,7,"auto loan,student loan,home equity loan,mortgage loan,student loan,auto loan,student loan",20,17,17.6,11,Bad,3176.77,30.714772358164407,101,Yes,93.69111843644406,14.963968107902764,High_spent_Small_value_payments,243.78810015519412,Poor
153018,32197,1,Petersonr,32,994584239,Architect,175572.44,14422.036666666669,5,4,1,3,"personal loan,auto loan,student loan",10,2,6.09,0,Good,388.99,31.24263890407575,387,No,290.10697332337463,97.86036193763483,High_spent_Small_value_payments,595.8204619,Standard
153030,42344,1,t Pascalei,39,520282763,Scientist,120009.32,10242.776666666668,5,1,7,4,"student loan,not specified,personal loan,debt consolidation loan",14,1,6.75,0,Good,446.51,37.370491670853866,344,No,230.52835206823812,197.62677066734184,High_spent_Medium_value_payments,758.6795484747684,Standard
153042,28703,1,Kazunorig,23,549241350,Lawyer,59868.93000000001,5111.0775,4,7,9,4,"not specified,mortgage loan,home equity loan,credit-builder loan",8,11,6.09,0,Good,417.72,30.64884146638638,341,No,104.62203778290493,78.94764656935047,High_spent_Medium_value_payments,512.5608351777491,Good
153054,47117,1,Alex Frewt,31,713243856,Developer,28796.82,2378.735,6,6,21,5,"student loan,payday loan,payday loan,personal loan,student loan",28,21,2.78,8,Bad,2382.35,35.16808478222994,71,Yes,82.23521974662458,30.43015293540969,Low_spent_Medium_value_payments,208.9830074065665,Poor
153078,40257,1,Rothackerz,38,979382855,Lawyer,41015.55,3152.9625,0,4,4,1,payday loan,9,1,1.58,2,Good,599.4,31.46908127443873,299,No,25.671257018699123,38.36796966,Low_spent_Small_value_payments,346.7150840133413,Standard
153114,28509,1,LaCapraj,32,47761717,Engineer,18577.62,1469.135,6,8,26,2,"auto loan,debt consolidation loan",24,13,14.53,7,Bad,2186.18,27.15334313,219,NM,19.093111590790063,17.426798472347148,Low_spent_Small_value_payments,264.73673568778395,Poor
153138,5797,1,Cruisel,42,309469938,Mechanic,10027.07,896.5891666666665,8,5,9,3,"auto loan,mortgage loan,home equity loan",9,16,2.77,1,Standard,168.72,30.38794379574704,247,No,13.36135815251226,24.36277811773896,Low_spent_Medium_value_payments,331.9347803964155,Standard
153162,36832,1,Rq,16,990035675,Architect,25352,2077.6666666666665,5,6,8,2,"student loan,payday loan",26,15,15.19,6,Standard,1320.31,25.23605794546261,221,Yes,26.50359850189216,25.95248004905674,High_spent_Medium_value_payments,389.1094142724295,Standard
153174,11208,1,Patrick Vignalf,26,851731122,Architect,7981.735,893.1445833333332,10,7,24,6,"payday loan,personal loan,personal loan,auto loan,auto loan,auto loan",29,19,19.3,11,Bad,4829.8,32.51080152483768,43,NM,20.325176429650973,26.861992109494857,Low_spent_Large_value_payments,312.1272897941875,Standard
153186,11204,1,Leilaz,32,807497186,Musician,26094.08,2120.5066666666667,7,5,11,3,"mortgage loan,debt consolidation loan,payday loan",20,6,6.65,2,Standard,945.7,24.801516829914355,217,NM,51.27956061036744,37.44251425227897,Low_spent_Small_value_payments,180.0720612288356,Standard
153198,20096,1,Amran Abocarq,33,940307729,Accountant,82647.69,6967.3075,3,4,9,3,"home equity loan,mortgage loan,home equity loan",27,11,17.57,7,Standard,1485.52,36.48398141845789,178,Yes,186.2553917831484,82.72140992,High_spent_Large_value_payments,659.9540609641042,Standard
153222,25563,1,Fredrik Dahlf,39,925346619,Accountant,14791.615,1342.6345833333332,0,5,9,4,"mortgage loan,auto loan,debt consolidation loan,mortgage loan",7,12,10.74,1,Good,683.67,32.483349847746936,346,No,42.84660884,34.79840223825553,Low_spent_Large_value_payments,237.79850910898583,Good
153270,18634,1,Erik Kirschbaumz,40,362112987,Accountant,40878.85,3440.570833333333,0,5,11,4,"student loan,student loan,mortgage loan,credit-builder loan",4,8,9.86,8,Good,1360.31,34.02365335160029,287,No,105.01709131492088,38.32971619,High_spent_Medium_value_payments,446.4367385,Good
153294,15772,1,Sybille dee,50,619818130,Musician,19809.27,1711.7725,5,5,8,1,credit-builder loan,2,0,7.23,2,Good,562.34,40.988151249639344,357,No,14.05862727465902,19.904872251268465,Low_spent_Small_value_payments,382.3166471844848,Good
153318,42870,1,avia Meghap,23,872415317,Writer,38856.53,3337.044166666666,3,4,1,3,"payday loan,debt consolidation loan,payday loan",4,6,9.43,1,Good,1375.65,31.789901096076573,299,No,51.75738955116719,63.834664054176606,High_spent_Large_value_payments,482.4027670951352,Poor
153342,17098,1,Paltrowm,44,956924573,Teacher,28702.52,2420.8766666666666,5,6,9,3,"credit-builder loan,debt consolidation loan,payday loan",13,8,10.16,2,Standard,1005.41,31.52184861583613,224,Yes,36.65081375775504,41.69490325038085,High_spent_Small_value_payments,388.2352384248412,Standard
153366,1769,1,eny,43,750501814,Mechanic,174552.84,14581.07,4,6,5,2,"personal loan,credit-builder loan",6,4,6.7,2,Good,308.8,28.209796760622943,191,No,256.0135951589251,97.74979439973023,Low_spent_Medium_value_payments,701.3350660207951,Standard
153378,36163,1,Tangy,21,376507527,Journalist,16266.91,1220.575833333333,9,9,28,2,"personal loan,debt consolidation loan",32,16,2.7,9,Bad,2125.88,34.67848461562046,196,Yes,23.054673584694363,38.197110646320894,Low_spent_Small_value_payments,273.1722408870592,Poor
153390,26369,1,Meli,44,65971478,Journalist,79510.95000000001,6805.912500000001,6,3,5,6,"home equity loan,credit-builder loan,personal loan,auto loan,personal loan,not specified",32,9,7.24,6,Standard,666.47,31.102106886893743,66,Yes,315.6639373192083,60.48026281743414,High_spent_Small_value_payments,476.6320928703104,Standard
153414,47905,1,Lionel Laurentz,35,963735879,Doctor,14329.24,1173.1033333333332,9,5,21,9,"personal loan,personal loan,debt consolidation loan,debt consolidation loan,auto loan,payday loan,not specified,home equity loan,personal loan",44,24,5.85,7,Bad,2182.6,37.54550146854353,106,Yes,100.67619411489608,19.967239067695232,High_spent_Small_value_payments,216.0833946090304,Poor
153438,37385,1,Richwinet,29,392365114,Architect,60529.08,5069.09,5,3,24,7,"payday loan,auto loan,personal loan,payday loan,personal loan,student loan,mortgage loan",7,20,15.84,6,Standard,2329.34,35.18842339119822,190,Yes,317.58066786113284,60.109326776190215,High_spent_Medium_value_payments,325.4512750022445,Standard
